TheTime	B_DO	B_K	B_LevelControl_in	B_LevelControl_out	B_MFC	B_NH4	B_pH	B_Pump_acid	B_Pump_base	B_Pump_effluent	B_Pump_effluent_speed	B_Pump_influent	B_Pump_influent_speed	B_Stirrer	B_T_DO	B_T_ISE	B_Valve_air	B_Valve_N2	B_slopeNH4
42424.80030	0	0.327	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004120368
42424.80036	0	0.326	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004126199
42424.80042	0	0.326	-0.40		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004131433
42424.80047	0	0.325	-0.40		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004136274
42424.80053	0	0.325	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004141067
42424.80059	0	0.325	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004145513
42424.80065	0	0.324	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004149920
42424.80071	0	0.324	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004154027
42424.80076	0	0.323	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004158364
42424.80082	0	0.323	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004162672
42424.80088	0	0.322	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004166763
42424.80094	0	0.322	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004171156
42424.80100	0	0.321	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004175191
42424.80105	0	0.321	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004178840
42424.80111	0	0.320	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004182513
42424.80117	0	0.320	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004185913
42424.80123	0	0.320	-0.40		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004189257
42424.80129	0	0.319	-0.41		0	22.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004192340
42424.80134	0	0.319	-0.40		0	22.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004194865
42424.80140	0	0.318	-0.41		0	22.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004196990
42424.80146	0	0.318	-0.41		0	22.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	0.004199024
42424.80152	0	0.317	-0.41		0	22.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	0.004200461
42424.80158	0	0.317	-0.41		0	22.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004201443
42424.80163	0	0.316	-0.40		0	22.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004202245
42424.80169	0	0.316	-0.40		0	22.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004202610
42424.80175	0	0.316	-0.41		0	22.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004202561
42424.80181	0	0.315	-0.41		0	22.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004202578
42424.80187	0	0.315	-0.41		0	22.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004202297
42424.80192	0	0.314	-0.41		0	22.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004201855
42424.80198	0	0.314	-0.40		0	22.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004201000
42424.80204	0	0.313	-0.41		0	22.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004199983
42424.80210	0	0.313	-0.41		0	22.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004198938
42424.80216	0	0.312	-0.41		0	22.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004197425
42424.80222	0	0.312	-0.41		0	22.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004195834
42424.80227	0	0.311	-0.41		0	22.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004194042
42424.80233	0	0.311	-0.41		0	22.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004192208
42424.80239	0	0.311	-0.41		0	22.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004189921
42424.80245	0	0.310	-0.41		0	22.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004187113
42424.80251	0	0.310	-0.41		0	22.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004184667
42424.80256	0	0.309	-0.41		0	22.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004182145
42424.80262	0	0.309	-0.41		0	22.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004179407
42424.80268	0	0.308	-0.41		0	22.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004176668
42424.80274	0	0.308	-0.41		0	22.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004173445
42424.80280	0	0.307	-0.41		0	22.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004170233
42424.80285	0	0.307	-0.41		0	22.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004166737
42424.80291	0	0.306	-0.41		0	22.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004163006
42424.80297	0	0.306	-0.41		0	21.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004159107
42424.80303	0	0.305	-0.41		0	21.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004155318
42424.80309	0	0.305	-0.41		0	21.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004151084
42424.80314	0	0.304	-0.41		0	21.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004146731
42424.80320	0	0.304	-0.41		0	21.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004142885
42424.80326	0	0.303	-0.41		0	21.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004139133
42424.80332	0	0.303	-0.41		0	21.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004135325
42424.80338	0	0.302	-0.41		0	21.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004131705
42424.80343	0	0.302	-0.41		0	21.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004127926
42424.80349	0	0.301	-0.41		0	21.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004124377
42424.80355	0	0.301	-0.41		0	21.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004120586
42424.80361	0	0.300	-0.41		0	21.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004116705
42424.80367	0	0.300	-0.41		0	21.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004112839
42424.80372	0	0.299	-0.41		0	21.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004108717
42424.80378	0	0.299	-0.41		0	21.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004104798
42424.80384	0	0.298	-0.41		0	21.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004100443
42424.80390	0	0.298	-0.41		0	21.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004096317
42424.80396	0	0.297	-0.41		0	21.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004092220
42424.80401	0	0.297	-0.40		0	21.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004088040
42424.80407	0	0.296	-0.40		0	21.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004084279
42424.80413	0	0.296	-0.41		0	21.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004080211
42424.80419	0	0.295	-0.41		0	21.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004076106
42424.80425	0	0.295	-0.41		0	21.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004072273
42424.80431	0	0.294	-0.41		0	21.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004068361
42424.80436	0	0.294	-0.41		0	21.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004064969
42424.80442	0	0.293	-0.41		0	21.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004061664
42424.80448	0	0.293	-0.41		0	21.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004058408
42424.80454	0	0.292	-0.41		0	21.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004055418
42424.80460	0	0.292	-0.41		0	21.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004052663
42424.80465	0	0.291	-0.41		0	21.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004049621
42424.80471	0	0.291	-0.41		0	21.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004046642
42424.80477	0	0.290	-0.41		0	21.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004044064
42424.80483	0	0.290	-0.41		0	21.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004041246
42424.80489	0	0.289	-0.41		0	21.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004038582
42424.80494	0	0.289	-0.41		0	21.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004036254
42424.80500	0	0.288	-0.41		0	21.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004033935
42424.80506	0	0.288	-0.41		0	21.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004031861
42424.80512	0	0.287	-0.41		0	21.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004030122
42424.80518	0	0.287	-0.41		0	21.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004028211
42424.80523	0	0.286	-0.41		0	21.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004026686
42424.80529	0	0.286	-0.41		0	21.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004025051
42424.80535	0	0.285	-0.41		0	21.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004023416
42424.80541	0	0.285	-0.41		0	21.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004021861
42424.80547	0	0.284	-0.41		0	21.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004020825
42424.80552	0	0.284	-0.41		0	20.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004019895
42424.80558	0	0.283	-0.41		0	20.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004019232
42424.80564	0	0.283	-0.41		0	20.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004019251
42424.80570	0	0.283	-0.41		0	20.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004019194
42424.80576	0	0.282	-0.41		0	20.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004019450
42424.80581	0	0.282	-0.41		0	20.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004020398
42424.80587	0	0.281	-0.41		0	20.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004021402
42424.80593	0	0.281	-0.41		0	20.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004022527
42424.80599	0	0.280	-0.41		0	20.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004023644
42424.80605	0	0.280	-0.41		0	20.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004024896
42424.80610	0	0.279	-0.41		0	20.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004026677
42424.80616	0	0.279	-0.41		0	20.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004029006
42424.80622	0	0.278	-0.41		0	20.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004031309
42424.80628	0	0.278	-0.41		0	20.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.004033813
42424.80634	0	0.277	-0.41		0	20.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004036932
42424.80639	0	0.277	-0.41		0	20.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004040108
42424.80645	0	0.277	-0.41		0	20.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004043587
42424.80651	0	0.276	-0.41		0	20.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004047562
42424.80657	0	0.276	-0.41		0	20.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004051595
42424.80663	0	0.275	-0.41		0	20.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004055929
42424.80669	0	0.275	-0.41		0	20.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004060685
42424.80674	0	0.274	-0.41		0	20.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004065460
42424.80680	0	0.274	-0.41		0	20.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004070796
42424.80686	0	0.273	-0.41		0	20.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004076388
42424.80692	0	0.273	-0.41		0	20.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004082399
42424.80698	0	0.273	-0.40		0	20.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004088608
42424.80703	0	0.272	-0.40		0	20.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004095214
42424.80709	0	0.272	-0.41		0	20.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004101598
42424.80715	0	0.271	-0.41		0	20.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004107963
42424.80721	0	0.271	-0.41		0	20.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004114810
42424.80727	0	0.270	-0.41		0	20.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004121433
42424.80732	0	0.270	-0.41		0	20.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004128015
42424.80738	0	0.269	-0.41		0	20.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004134894
42424.80744	0	0.269	-0.41		0	20.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004141772
42424.80750	0	0.269	-0.41		0	20.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004148930
42424.80756	0	0.268	-0.41		0	20.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004156328
42424.80761	0	0.268	-0.41		0	20.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004164654
42424.80767	0	0.267	-0.41		0	20.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004173750
42424.80773	0	0.267	-0.40		0	20.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004182181
42424.80779	0	0.266	-0.41		0	20.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004190841
42424.80785	0	0.266	-0.40		0	19.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004199688
42424.80790	0	0.266	-0.41		0	19.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004208931
42424.80796	0	0.265	-0.41		0	19.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004218007
42424.80802	0	0.265	-0.41		0	19.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004227370
42424.80808	0	0.264	-0.41		0	19.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004236958
42424.80814	0	0.264	-0.41		0	19.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.004246745
42424.80819	0	0.263	-0.41		0	19.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004256284
42424.80825	0	0.263	-0.41		0	19.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004266047
42424.80831	0	0.263	-0.41		0	19.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004275759
42424.80837	0	0.262	-0.41		0	19.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004285602
42424.80843	0	0.262	-0.41		0	19.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004295224
42424.80848	0	0.261	-0.41		0	19.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004304758
42424.80854	0	0.261	-0.41		0	19.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004314390
42424.80860	0	0.260	-0.41		0	19.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004324083
42424.80866	0	0.260	-0.41		0	19.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004333681
42424.80872	0	0.259	-0.41		0	19.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004343121
42424.80878	0	0.259	-0.41		0	19.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004352828
42424.80883	0	0.259	-0.41		0	19.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004362329
42424.80889	0	0.258	-0.40		0	19.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004371626
42424.80895	0	0.258	-0.41		0	19.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004381133
42424.80901	0	0.257	-0.41		0	19.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004390284
42424.80907	0	0.257	-0.41		0	19.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004399137
42424.80912	0	0.256	-0.41		0	19.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004408048
42424.80918	0	0.256	-0.41		0	19.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004416760
42424.80924	0	0.256	-0.40		0	19.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004425768
42424.80930	0	0.255	-0.41		0	19.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004434412
42424.80936	0	0.255	-0.41		0	19.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004442819
42424.80941	0	0.254	-0.41		0	19.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004451000
42424.80947	0	0.254	-0.41		0	19.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004459489
42424.80953	0	0.254	-0.41		0	19.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004467667
42424.80959	0	0.253	-0.41		0	19.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004475894
42424.80965	0	0.253	-0.41		0	19.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004484077
42424.80970	0	0.252	-0.41		0	19.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004492126
42424.80976	0	0.252	-0.41		0	19.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004499835
42424.80982	0	0.251	-0.41		0	19.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.6	0	0	0.004507696
42424.80988	0	0.251	-0.41		0	19.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004515365
42424.80994	0	0.251	-0.41		0	19.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004523002
42424.80999	0	0.250	-0.41		0	19.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004530314
42424.81005	0	0.250	-0.41		0	19.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004537475
42424.81011	0	0.249	-0.41		0	18.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004544846
42424.81017	0	0.249	-0.40		0	18.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004552440
42424.81023	0	0.249	-0.40		0	18.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004559857
42424.81028	0	0.248	-0.41		0	18.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004566953
42424.81034	0	0.248	-0.41		0	18.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004574171
42424.81040	0	0.247	-0.41		0	18.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004581103
42424.81046	0	0.247	-0.40		0	18.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004587764
42424.81052	0	0.246	-0.41		0	18.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004594555
42424.81057	0	0.246	-0.41		0	18.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004600859
42424.81063	0	0.246	-0.41		0	18.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004606740
42424.81069	0	0.245	-0.41		0	18.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004612737
42424.81075	0	0.245	-0.41		0	18.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004618527
42424.81081	0	0.244	-0.41		0	18.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004624685
42424.81086	0	0.244	-0.41		0	18.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004630585
42424.81092	0	0.244	-0.41		0	18.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004636166
42424.81098	0	0.243	-0.41		0	18.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004641454
42424.81104	0	0.243	-0.41		0	18.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004646837
42424.81110	0	0.242	-0.41		0	18.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004651757
42424.81116	0	0.242	-0.41		0	18.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004656619
42424.81121	0	0.242	-0.41		0	18.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004661381
42424.81127	0	0.241	-0.41		0	18.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.5	0	0	0.004666567
